Date,Brazil_M0_Growth_YoY_%,Brazil_Monetary_Base_XDC,Chile_M0_Growth_YoY_%,Chile_Monetary_Base_XDC,Colombia_M0_Growth_YoY_%,Colombia_Monetary_Base_XDC,Czech Republic_M0_Growth_YoY_%,Czech Republic_Monetary_Base_XDC,Hungary_M0_Growth_YoY_%,Hungary_Monetary_Base_XDC,India_M0_Growth_YoY_%,India_Monetary_Base_XDC,Indonesia_M0_Growth_YoY_%,Indonesia_Monetary_Base_XDC,Kuwait_M0_Growth_YoY_%,Kuwait_Monetary_Base_XDC,Malaysia_M0_Growth_YoY_%,Malaysia_Monetary_Base_XDC,Mexico_M0_Growth_YoY_%,Mexico_Monetary_Base_XDC,Peru_M0_Growth_YoY_%,Peru_Monetary_Base_XDC,Philippines_M0_Growth_YoY_%,Philippines_Monetary_Base_XDC,Poland_M0_Growth_YoY_%,Poland_Monetary_Base_XDC,Qatar_M0_Growth_YoY_%,Qatar_Monetary_Base_XDC,South Korea_M0_Growth_YoY_%,South Korea_Monetary_Base_XDC,Thailand_M0_Growth_YoY_%,Thailand_Monetary_Base_XDC,Turkey_M0_Growth_YoY_%,Turkey_Monetary_Base_XDC,UAE_M0_Growth_YoY_%,UAE_Monetary_Base_XDC,United States_M0_Growth_YoY_%,United States_Monetary_Base_XDC
2004-07-01,-91.41338654484835,-0.9719208759976146,-280.4751309596604,7.382992094821142,29.458965560272897,17.19357821821283,-124.39084203841419,-0.896218170624496,-55.11562075236442,12.0959333653293,,,727.0353870856246,23.36370187855062,36.6749273756916,-47.42979478683704,0.9813903992971884,7.963737540176401,5.064333747483141,16.281596431642,,,416.22103817672314,19.21805020038482,-120.07473322625644,-3.96118864279538,-71.75232628170443,4.73054968762641,20.44565711525137,7.643719055334702,95.59123198216734,12.91333884891778,-75.84641487255139,35.3243080686135,433.1400309389628,20.147166292871,-9.25899214469429,5.451572557807024
2004-08-01,-137.38929744501775,3.489535477284329,-262.9099958196187,7.93885982034605,52.29489261825986,18.87585534087026,-147.38721451426358,-1.42342501802545,-54.5219238823401,8.2308897705677,,,214.5904505254332,17.65003450228962,3.1525046087346853,-43.62851772305399,-41.259054253757895,6.012999340121761,-5.592043734459661,14.31355706532154,,,12.951608760568355,6.137931418385002,96.54518571361992,16.510726591888,-372.74760467414546,15.82704775358846,-40.49613072666555,6.888885890626878,17.75248861610086,13.59831940793139,-76.73732208938236,33.31336329878508,551.0075986313059,21.98225304707022,-9.57351867240459,4.945572026617287
2004-09-01,-115.07281373559385,3.861788617886179,-238.46277734095932,5.076931890481904,35.657444656156144,13.00218690219525,-289.1778467848268,-1.34339231738118,-64.52197186887553,11.6049520623409,,,79.3999943676522,17.28592936197698,-29.167299264052083,-31.85325948829187,-47.89685942328621,5.811798159174352,36.24423507691148,17.6313471680634,,,23.719575028183403,5.861035123051646,-123.91608362117637,-3.78234988522406,-5869.945224812695,23.83744038155803,2.7518911074977837,7.464826218998782,58.359521410844465,13.04073750972458,-68.82945510643614,38.36240397867164,479.51070267348445,19.87907612132864,-0.4201397047811861,5.814090266815567
2004-10-01,-112.81478089829686,3.538225284303146,6.861121005870352,1.834939378450044,-22.796895953219742,14.45590619443024,-249.91855452292296,-1.8584193012948,-55.22511160037582,12.1218242117602,,,62.129189898138605,16.33990621988963,-64.76798168128586,-16.23414111445767,56.41840353125167,12.31055412218095,-5.3048757292805,15.04212350880018,,,-26.23060252689058,8.020501424991838,-119.5054935267161,-2.71226528724349,-52.13970777309205,8.833391395227313,-73.89853326848319,3.592056009732509,59.25762443639226,16.24353305396632,-81.03832152979733,28.22570969252266,102.69193812616608,19.40011208303891,-24.114360821784963,5.198287872911909
2004-11-01,-108.47942996328763,1.80833394478278,-166.73221952309723,4.375418743720055,14.971342998852188,17.15958936741323,-321.1143244603285,-1.94653472821538,-72.81192852057035,9.94721045205566,,,-94.33654132102062,1.056857509457494,-46.953356143857135,-21.2276491258409,-68.24467706340003,2.948420482830568,-5.823819261240604,13.39319923112845,,,-53.9942315894684,4.159983162881546,-54.83407314577082,3.77906784052981,-50.129866205495645,10.24831378614083,97.82038523374723,12.99128771622019,54.66611643251538,18.12752313720129,-86.53143329629236,17.12633749770786,139.76655929328837,26.31852674877662,-11.53280458126844,5.660420087187907
2004-12-01,-126.44793303342871,4.711048634393019,-249.4331076614257,12.11079214021576,-10.454527749624553,15.93165738170303,-931.5556891577412,-3.70895224532765,-50.72926888741185,16.7994966348083,,,-87.22254873728076,1.631769772037427,-70.67105939164135,-12.24264734531711,44.153125415370084,9.996011044341627,-19.890134632435462,12.04278201454664,,,80.56188580488313,9.757871999410288,-11.78690924895066,6.0713881772784,109.3795975213129,31.13546728259212,-166.06915267513122,-4.803090728428228,4.46097795264182,12.39261429253973,75.64667215395464,31.95867783379514,138.6547883344038,29.46738847781376,-19.89386344112958,4.348228250449875
2005-01-01,-128.9122878648965,3.958454063210449,-223.91294969925806,7.666167845184802,7.978105934475543,17.69987054986596,-1727.8984824120957,-4.77833047957543,-131.39331171885127,8.35477676980212,,,-89.84014223892846,2.474689072157886,-61.8379083760497,-14.31314269986707,99.54189743348421,7.331548231028197,4.859668851293897,13.75015537490707,,,-0.7829642605871268,10.62344607583814,1770.1374404033284,13.5057471264368,131.98831518864833,35.49122654621265,-88.12507047979527,1.061253594267743,87.82615423264058,12.53597357175543,-48.97986041831315,13.16169895515427,-44.50022087686564,12.03040491156264,-11.887814399064212,5.441100214823383
2005-02-01,-111.50750107692302,1.673097562222109,-224.21352217257962,4.937712653765415,5.806916065969259,18.34450511566376,-4970.441272194493,-4.17646480856778,-320.746213038735,25.5298845038766,,,-3.3045439203645,10.43001205328841,-25.282344332636498,-21.55041872516403,23.551323628547927,10.28834517836948,-5.583845228831041,12.43633523904971,,,-19.948848169642552,10.54443008193307,-36.87519767815969,5.58040567825304,358.2157940627812,63.00181782343021,32.38022059903314,5.597095416676255,21.23320602368768,14.53338912636422,20.42638753037145,24.35952830859694,-54.002286161575796,11.73745331346817,50.00160678286554,5.976330009024755
2005-03-01,-152.4801588157075,7.93722885032538,-187.1045693473471,7.263501663136895,-5.342783532496309,16.79747346255525,355.568208685143,-3.44219732346353,-615.4763335907109,30.0285034891414,,,-14.019455689426529,16.11536415674342,-48.73946254377057,-12.07882571872634,-16.252863292632945,7.543993874750947,33.617942396953794,16.6144964378169,,,11.394636162744343,10.18715605630298,80.28107674898249,9.40869977105866,593.4024504580104,69.47870200297385,423.32459846907653,9.139119179253822,-29.072718102435267,6.411798387829368,192.51665006035375,32.06756210037014,-9.82482236305321,19.93847177184668,18.20497373391379,5.576433301262097
2005-04-01,-165.6050354925159,6.722564668514979,4142.178292865334,14.36348480798978,8.618989951410306,20.2483511642795,538.7903885654595,-3.3242550988255,-1015.5449817709467,28.8559066056498,,,-37.28618153075636,9.73242396533783,-48.50164160442168,-17.63296579568049,-25.21511239550478,8.29514496513058,3.0574875421228276,12.41440586213504,,,-60.52649116398163,6.844759290159951,211.50426983033967,10.7459897212272,587.5167707075262,67.8239736134016,-123.64312111016542,-1.310873631660643,1.1775828667690558,10.89270882845817,-11.813204256987909,23.95253299902642,31.860928582644622,25.22245895475624,-32.966495519548566,3.246751444573344
